title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,object_location,image_small,image_thumb,format original,format,type,display_template,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,contentdm file path,objectid
C. Lee Billings,,"C. Lee Billings sitting at a desk. Billings was the general manager of Potlatch Forests, Incorporated (from newspaper). He also previously worked for the Forest Service and the Edward Rutledge Timber Company. Courtesy of Potlatch Forests, Incorporated.",1940,1940,Yes,portraits; directors (administrators); clippings (information artifacts);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-103,https://objects.lib.uidaho.edu/whitepine/69_2_I-103.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-103_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-103_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/62.jp2,whitepine227
Edward Rutledge,,"Edward Rutledge, from Minnesota, was the namesake and founder of the Edward Rutledge Timber Company Coeur d'Alene, Idaho. Courtesy of Potlatch Forest, Incorporated.",1900,1900,Yes,portraits; founders (originators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-104,https://objects.lib.uidaho.edu/whitepine/69_2_I-104.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-104_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-104_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Coeur d'Alene, Kootenai County, ID",Idaho,Kootenai County,Coeur d'Alene,http://www.geonames.org/5589173/coeur-d-alene.html,47.6776,-116.7925,2016-08-12,2018-05-01,/whitepine/image/63.jp2,whitepine228
Arthur Perl Bailey,,Ab article about Arthur Perl Bailey from Match Tips titled 'Perl Bailey with Axe and...' August 1963 Article by Ed Rosenlund,1963,1963,,portraits; clippings (information artifacts);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-105,https://objects.lib.uidaho.edu/whitepine/69_2_I-105.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-105_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-105_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/64.jp2,whitepine229
Marking Hammer,"Strong, Clarence C.",Pictured is a Dave Dollar Logging Company log branding hammer. Dave Dollar logging Company logged the Marble Creek and Coeur d'Alene river from 1910-1925.,1968,1968,Yes,log (wood); brands (tools); hammers (tools);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 120,69_2_B-106,https://objects.lib.uidaho.edu/whitepine/69_2_B-106.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-106_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-106_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/65.jp2,whitepine230
James D. Miller,,"James D. Miller, 1869-1946,  pictured with his two gransons ( potentially James and Jerry Miller). Miller was a Miller Shingle Mill operator of St. Maries Courtesy of Glen Miller, St. Maries, Idaho.",1920,1920,Yes,group portraits; children;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-107,https://objects.lib.uidaho.edu/whitepine/69_2_I-107.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-107_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-107_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/66.jp2,whitepine231
Herman Laumeister Shingle Mill,,"Herman Laumeister Shingle Mill located at Harrison, Idaho. Courtesy of Mrs. Frank K. Hildebrand, Harrison, Idaho.",1913,1913,yes,sawmills; railroad (infrastructure); utility poles;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-109,https://objects.lib.uidaho.edu/whitepine/69_2_I-109.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-109_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-109_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,/whitepine/image/67.jp2,whitepine232
Day Crew,,"Day crew posing for a picture at Stine Lumber & Shingle Company in St. Maries, Idaho.The company manufactured only shingles. James (Jim) D. Miller was the  owner and manager, bareheaded in the back row. Courtesy of Glen Miller, his son.",1915,1915,Yes,group portraits; directors (administrators); proprietors; lumbermen; blue collar workers; shingle;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 102.Also print,69_2_B-110,https://objects.lib.uidaho.edu/whitepine/69_2_B-110.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-110_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-110_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,/whitepine/image/68.jp2,whitepine233
Sam Avery,,"Sam Avery was the old time shingle mill operator at Harrison, Idaho from the 1890's-1915. Courtesy of his grandson Sam Avery Kingston, Idaho.",1900,1900,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 98. Also print,69_2_B-111,https://objects.lib.uidaho.edu/whitepine/69_2_B-111.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-111_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-111_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,/whitepine/image/69.jp2,whitepine234
Stine Lumber and Shingle Company Sawmill,,"Stine Lumber & Shingle Company located in  St. Maries, Idaho. Side of boxcars reads: 'Chicago, Milwaukee, and St. Paul'. Courtesy of Glen Miller, St. Maries, Idaho.",1914,1914,Yes,sawmills; railroad (infrastructure); freight cars; boxcars;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-108,https://objects.lib.uidaho.edu/whitepine/69_2_I-108.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-108_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-108_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,/whitepine/image/70.jp2,whitepine236
Herman Laumeister,,"Herman Laumeister was one of the principal shingle and lumber mill operators (shingle mills at Harrison and Coeur d'Alene and a sawmill near Murray, Idaho during the period 1893-1930. Courtesy of his daughter Mrs. Frank Hildebrand Harrison, Idaho.",1915,1915,Yes,portraits; proprietors; directors (administrators);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 101. Also print,69_2_B-112,https://objects.lib.uidaho.edu/whitepine/69_2_B-112.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-112_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-112_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Harrison, Kootenai County, ID",Idaho,Kootenai County,Harrison,http://www.geonames.org/5595198/harrison.html,47.4542,-116.7856,2016-08-12,2018-05-01,/whitepine/image/71.jp2,whitepine237
Tugboat 'Hercules' [02],"Fullerton, Neil","Tugboat 'Hercules' towing logs down the St. Maries River under the new bridge, St. Maries, Idaho.",1942-06-06,1942-06-06,,tugboats; rivers; log (wood); bridges (built works); houseboats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-113,https://objects.lib.uidaho.edu/whitepine/69_2_I-113.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-113_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-113_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries River, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606239/saint-maries-river.html,47.3169,-116.5548,2016-08-12,2018-05-01,/whitepine/image/72.jp2,whitepine238
Tugboat Towing Logs [02],,"Brails of logs being towed on Coeur d'Alene River near Dudley, Idaho. Taken in August.",1955,1955,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-115,https://objects.lib.uidaho.edu/whitepine/69_2_I-115.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-115_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-115_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Dudley, Kootenai County, ID",Idaho,Kootenai County,Dudley,http://www.geonames.org/5591668/dudley.html,47.5419,-116.4234,2016-08-12,2018-05-01,/whitepine/image/73.jp2,whitepine239
Tugboat 'Coeur d'Alene' [02],,"Tugboat 'Coeur d'Alene' towing brails of logs on St. Joe River towards Coeur d'Alene Lake. Above St. Maries, Idaho.",1941-05-08,1941-05-08,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-117,https://objects.lib.uidaho.edu/whitepine/69_2_I-117.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-117_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-117_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Cottonwood Point, Benewah County, ID",Idaho,Benewah County,Cottonwood Point,http://www.geonames.org/5589775/cottonwood-point.html,47.3317,-116.6177,2016-08-12,2018-05-01,/whitepine/image/75.jp2,whitepine241
Log Jam [01],,"Picture is a log jam near drawbridge in St. Maries, Idaho.",1938-04-18,1938-04-18,,log (wood); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-118,https://objects.lib.uidaho.edu/whitepine/69_2_I-118.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-118_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-118_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries River, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606239/saint-maries-river.html,47.3168,-116.5548,2016-08-12,2018-05-01,/whitepine/image/76.jp2,whitepine242
Landing in St. Joe River,"Fullerton, Neil",A photo of logs being unloaded into the St. Joe River at the Snooks Logging Camp.,1938-08-24,1938-08-24,,log (wood); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-119,https://objects.lib.uidaho.edu/whitepine/69_2_I-119.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-119_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-119_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"St. Joe River, Shoshone County, ID",Idaho,Shoshone County,Canyon Creek,http://www.geonames.org/5587997/canyon-creek.html,47.2424,-116.0233,2016-08-12,2018-05-01,/whitepine/image/77.jp2,whitepine243
Deck of Logs,,Large pile of logs laying in lumber pond.,1915,1915,,log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-120,https://objects.lib.uidaho.edu/whitepine/69_2_I-120.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-120_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-120_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Kootenai County, ID",Idaho,Kootenai County,,http://www.geonames.org/5597922/kootenai-county.html,47.6746,-116.7,2016-08-12,2018-05-01,/whitepine/image/78.jp2,whitepine244
Beaver Creek Flume,"Curtis, A. B.","A picture of logging operations at Beaver Creek flume of Potlatch Forests, Incorporated.",1922,1922,,flumes; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 119. Also print,69_2_B-121,https://objects.lib.uidaho.edu/whitepine/69_2_B-121.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-121_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-121_th.jpg,black and white film copy negative,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"Beaver Creek, Benewah County, ID",Idaho,Benewah County,Beaver Creek,http://www.geonames.org/5585095/beaver-creek.html,47.1804,-116.4611,2016-08-12,2018-05-01,/whitepine/image/79.jp2,whitepine245
Tugboat Towing Logs [03],,"Tugboat towing brails of logs on St. Joe River, St. Maries, Idaho. Taken in Spring. Note log driver walking on logs.",1939,1939,,tugboats; rivers; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-116,https://objects.lib.uidaho.edu/whitepine/69_2_I-116.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-116_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-116_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,/whitepine/image/80.jp2,whitepine247
Crane Loading Logs,,"Crane loading Potlatch Forests, Incorporated logs from Stony Creek onto truck at the Merry Creek Landing, Clarkia, Idaho.",1941-07-18,1941-07-18,,log (wood); trucks; railroad (infrastructure); flatcars; freight cars; cranes (equipment);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-122,https://objects.lib.uidaho.edu/whitepine/69_2_I-122.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-122_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-122_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,/whitepine/image/81.jp2,whitepine248
Scaling Logs,,"Potlatch Forests, Incorporated logs being scaled before being loaded onto a truck. The scaler (man on left) is Ralph Todd. Merry Creek Landing, Clarkia, Idaho.",1941-07-18,1941-07-18,,log (wood); blue collar workers; trucks; log rules;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-123,https://objects.lib.uidaho.edu/whitepine/69_2_I-123.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-123_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-123_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,/whitepine/image/82.jp2,whitepine249
Flatcar and Truck Loaded with Logs,,"Potlatch Forests, Incorporated logs from Stony Creek, Merry Creek Landing, Clarkia, Idaho being transported.",1941-07-18,1941-07-18,,log (wood); railroad (infrastructure); flatcars; freight cars; trucks; cranes (equipment);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-124,https://objects.lib.uidaho.edu/whitepine/69_2_I-124.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-124_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-124_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Merry Creek, Shoshone County, ID",Idaho,Shoshone County,Merry Creek,http://www.geonames.org/5600704/merry-creek.html,47.0115,-116.2527,2016-08-12,2018-05-01,/whitepine/image/83.jp2,whitepine250
Flatcars Loaded with Logs,,"Log train loaded with yellow pine in St. Maries, Idaho. Building in background reads: 'George O'Dwyer feed' Mr. O'Dwyer was the founder of a feed, grain, and building material business in St. Maries, Idaho.",1942-06-07,1942-06-07,,"log (wood); yellow pine (wood, general); flatcars; freight cars; railroad (infrastructure);","White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-126,https://objects.lib.uidaho.edu/whitepine/69_2_I-126.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-126_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-126_th.jpg,black and white film negative,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries,http://www.geonames.org/5606232/saint-maries.html,47.3144,-116.5624,2016-08-12,2018-05-01,/whitepine/image/84.jp2,whitepine251
