title,date,date is approximate?,description,idaho_county,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
Opera House with a View of the Surrounding Landscape,1993,,Bovill's Opera House with trees in the distance.,Latah County,"Bovill, Idaho",46.859604,-116.393459,opera houses; buildings; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-2029,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/104,lchsphotos,104,cities1187,image,cities1187.jpg,https://objects.lib.uidaho.edu/cities/cities1187.jpg,https://objects.lib.uidaho.edu/cities/small/cities1187_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1187_th.jpg,
Opera House During Winter,1993,y,Bovill's Opera House with snow on the ground around it.,Latah County,"Bovill, Idaho",46.859604,-116.393459,opera houses; buildings,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1930,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/105,lchsphotos,105,cities1188,image,cities1188.jpg,https://objects.lib.uidaho.edu/cities/cities1188.jpg,https://objects.lib.uidaho.edu/cities/small/cities1188_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1188_th.jpg,
Hobbs Cabin,1914,,"Hobb's Cabin on Little Meadow, surrounded by trees.",Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); trees; meadows,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1931,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/106,lchsphotos,106,cities1189,image,cities1189.jpg,https://objects.lib.uidaho.edu/cities/cities1189.jpg,https://objects.lib.uidaho.edu/cities/small/cities1189_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1189_th.jpg,
Hospital [02],1995,,Bovill's hospital with trees surrounding it and cars parked off to the side.,Latah County,"Bovill, Idaho",46.859604,-116.393459,hospitals; trees; cars,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-2027,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/107,lchsphotos,107,cities1190,image,cities1190.jpg,https://objects.lib.uidaho.edu/cities/cities1190.jpg,https://objects.lib.uidaho.edu/cities/small/cities1190_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1190_th.jpg,
Map of Little Meadow,1933,,"Map of Little Meadow. A is Hobbs Cabin, B is Winton logging camp and latter Miller farm buildings, C is trace of former road into meadows, and X means grades of old logging railroad lines.",Latah County,"Bovill, Idaho",46.859604,-116.393459,maps; meadows,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-031-map,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/108,lchsphotos,108,cities1191,image,cities1191.jpg,https://objects.lib.uidaho.edu/cities/cities1191.jpg,https://objects.lib.uidaho.edu/cities/small/cities1191_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1191_th.jpg,
Potlatch Co. Horses,1918,,Potlatch Co. horses in the pasture with barns and trees in the distance.,Latah County,"Bovill, Idaho",46.859604,-116.393459,horses; barns; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2006,Becky Kellom,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/109,lchsphotos,109,cities1192,image,cities1192.jpg,https://objects.lib.uidaho.edu/cities/cities1192.jpg,https://objects.lib.uidaho.edu/cities/small/cities1192_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1192_th.jpg,
Drug Store on Main Street,1933,y,"A group of women stand in front of the drug store on Main St. in Bovill. L to R: Della Crawford (druggist), Mrs. Dave Ellison (owner of the Spokane Hotel), Mrs. Charles White, Mrs. Carlton Stockwell and Mrs. R. T. Witty.",Latah County,"Bovill, Idaho",46.859604,-116.393459,streets; businesses; women,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1932,John B. Miller,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/110,lchsphotos,110,cities1193,image,cities1193.jpg,https://objects.lib.uidaho.edu/cities/cities1193.jpg,https://objects.lib.uidaho.edu/cities/small/cities1193_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1193_th.jpg,
Residents,1980,y,A Bovill family stands in a store surrounded by merchandise.,Latah County,"Bovill, Idaho",46.859604,-116.393459,men; women; businesses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1934,Daily News,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/111,lchsphotos,111,cities1194,image,cities1194.jpg,https://objects.lib.uidaho.edu/cities/cities1194.jpg,https://objects.lib.uidaho.edu/cities/small/cities1194_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1194_th.jpg,
Mayor,1980,y,"The Bovill mayor, Jimi Kai Noel, stands outside the Bovill Historical Museum.",Latah County,"Bovill, Idaho",46.859604,-116.393459,mayors; history museums,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1935,Daily News,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/112,lchsphotos,112,cities1195,image,cities1195.jpg,https://objects.lib.uidaho.edu/cities/cities1195.jpg,https://objects.lib.uidaho.edu/cities/small/cities1195_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1195_th.jpg,
Tree Surround the Bovill Hotel,1910,,The Bovill Hotel surrounded by trees and with people out front.,Latah County,"Bovill, Idaho",46.859604,-116.393459,hotels (public accommodations); trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1936,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/113,lchsphotos,113,cities1196,image,cities1196.jpg,https://objects.lib.uidaho.edu/cities/cities1196.jpg,https://objects.lib.uidaho.edu/cities/small/cities1196_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1196_th.jpg,
Warren Cabin and Nearby Buildings,1990,y,"The Warren Cabin, located next to the Bovill Hotel, surrounded by trees.",Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); hotels (public accommodations); trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1937,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/114,lchsphotos,114,cities1197,image,cities1197.jpg,https://objects.lib.uidaho.edu/cities/cities1197.jpg,https://objects.lib.uidaho.edu/cities/small/cities1197_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1197_th.jpg,
Bovill,1933,y,The city of Bovill behind a group of trees.,Latah County,"Bovill, Idaho",46.859604,-116.393459,cities; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1939,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/115,lchsphotos,115,cities1198,image,cities1198.jpg,https://objects.lib.uidaho.edu/cities/cities1198.jpg,https://objects.lib.uidaho.edu/cities/small/cities1198_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1198_th.jpg,
Tree Surround the Warren Cabin,1933,y,The Warren Cabin surrounded by trees.,Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1938,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/116,lchsphotos,116,cities1199,image,cities1199.jpg,https://objects.lib.uidaho.edu/cities/cities1199.jpg,https://objects.lib.uidaho.edu/cities/small/cities1199_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1199_th.jpg,
Dentist Office,1933,y,The interior view of a Bovill dentist's office.,Latah County,"Bovill, Idaho",46.859604,-116.393459,businesses; dental offices,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1940,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/117,lchsphotos,117,cities1200,image,cities1200.jpg,https://objects.lib.uidaho.edu/cities/cities1200.jpg,https://objects.lib.uidaho.edu/cities/small/cities1200_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1200_th.jpg,
House with a Child and a Dog,1933,y,A Bovill house with a child and a dog sitting on the front porch.,Latah County,"Bovill, Idaho",46.859604,-116.393459,children; houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1941,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/118,lchsphotos,118,cities1201,image,cities1201.jpg,https://objects.lib.uidaho.edu/cities/cities1201.jpg,https://objects.lib.uidaho.edu/cities/small/cities1201_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1201_th.jpg,
Houses,1933,y,A group of Bovill houses surrounded by trees and covered in snow.,Latah County,"Bovill, Idaho",46.859604,-116.393459,houses; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1942,Brian Magelley,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/119,lchsphotos,119,cities1202,image,cities1202.jpg,https://objects.lib.uidaho.edu/cities/cities1202.jpg,https://objects.lib.uidaho.edu/cities/small/cities1202_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1202_th.jpg,
Clean Up,1914,,Clean up of burnt buildings and rubble after the Bovill fire.,Latah County,"Bovill, Idaho",46.859604,-116.393459,fires; buildings; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2005,Becky Kellom,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/120,lchsphotos,120,cities1203,image,cities1203.jpg,https://objects.lib.uidaho.edu/cities/cities1203.jpg,https://objects.lib.uidaho.edu/cities/small/cities1203_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1203_th.jpg,
Shelving Books at the Library,1990,,Women put away books in the Bovill Library when it was co-shared with City Hall.,Latah County,"Bovill, Idaho",46.859604,-116.393459,libraries (buildings); women; books,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1943,LC Library Dist.,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/121,lchsphotos,121,cities1204,image,cities1204.jpg,https://objects.lib.uidaho.edu/cities/cities1204.jpg,https://objects.lib.uidaho.edu/cities/small/cities1204_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1204_th.jpg,
Karen Eggers at the Bovill Library,1990,y,"Karen Eggers reading a magazine at the Bovill Library, which was in the back of City Hall where the old jail cells were.",Latah County,"Bovill, Idaho",46.859604,-116.393459,libraries (buildings); women; magazines,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1944,LC Library Dist.,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/122,lchsphotos,122,cities1205,image,cities1205.jpg,https://objects.lib.uidaho.edu/cities/cities1205.jpg,https://objects.lib.uidaho.edu/cities/small/cities1205_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1205_th.jpg,
Diane Becker at the Bovill Library,1990,,"Diane Becker, the first supervisor at the Bovill Library and city clerk, helps children during story time.",Latah County,"Bovill, Idaho",46.859604,-116.393459,libraries (buildings); women; children,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1945,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/123,lchsphotos,123,cities1206,image,cities1206.jpg,https://objects.lib.uidaho.edu/cities/cities1206.jpg,https://objects.lib.uidaho.edu/cities/small/cities1206_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1206_th.jpg,
Library [01],1990,y,The Bovill Community Library in City Hall.,Latah County,"Bovill, Idaho",46.859604,-116.393459,libraries (buildings); city halls,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1946,LC Library Dist.,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/124,lchsphotos,124,cities1207,image,cities1207.jpg,https://objects.lib.uidaho.edu/cities/cities1207.jpg,https://objects.lib.uidaho.edu/cities/small/cities1207_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1207_th.jpg,
Library [02],1990,y,The Bovill Community Library in City Hall.,Latah County,"Bovill, Idaho",46.859604,-116.393459,libraries (buildings); city halls,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1947,LC Library Dist.,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/125,lchsphotos,125,cities1208,image,cities1208.jpg,https://objects.lib.uidaho.edu/cities/cities1208.jpg,https://objects.lib.uidaho.edu/cities/small/cities1208_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1208_th.jpg,
Goldenrule Drugstore,1933,y,The Golden Rule Drugstore next door to pool hall.,Latah County,"Bovill, Idaho",46.859604,-116.393459,businesses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1948,,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/126,lchsphotos,126,cities1209,image,cities1209.jpg,https://objects.lib.uidaho.edu/cities/cities1209.jpg,https://objects.lib.uidaho.edu/cities/small/cities1209_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1209_th.jpg,
Opera House [01],1933,y,The Bovill Opera House.,Latah County,"Bovill, Idaho",46.859604,-116.393459,opera houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-03-1949,,Latah County Historical Society Photograph Collection,postcards,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/127,lchsphotos,127,cities1210,image,cities1210.jpg,https://objects.lib.uidaho.edu/cities/cities1210.jpg,https://objects.lib.uidaho.edu/cities/small/cities1210_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1210_th.jpg,
House at Warren Meadows,1904,,"Gwen, Dorothy, Mrs. Bovill, and others standing in front of a new house at Warren Meadows.",Latah County,"Bovill, Idaho",46.859604,-116.393459,houses; women; children,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2001,,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/128,lchsphotos,128,cities1211,image,cities1211.jpg,https://objects.lib.uidaho.edu/cities/cities1211.jpg,https://objects.lib.uidaho.edu/cities/small/cities1211_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1211_th.jpg,
House,1904,y,Bovill home with trees in the distance.,Latah County,"Bovill, Idaho",46.859604,-116.393459,houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2003,,Latah County Historical Society Photograph Collection,color photographs,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/129,lchsphotos,129,cities1212,image,cities1212.jpg,https://objects.lib.uidaho.edu/cities/cities1212.jpg,https://objects.lib.uidaho.edu/cities/small/cities1212_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1212_th.jpg,
Cedar View Dairy Ranch,1926,,House on Cedar View Dairy Ranch at Bovill.,Latah County,"Bovill, Idaho",46.859604,-116.393459,houses,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2004,John Miller,Latah County Historical Society Photograph Collection,black and white photographs,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/130,lchsphotos,130,cities1213,image,cities1213.jpg,https://objects.lib.uidaho.edu/cities/cities1213.jpg,https://objects.lib.uidaho.edu/cities/small/cities1213_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1213_th.jpg,
Barn,1918,y,Two horses stand outside a barn located in a meadow surrounded by trees.,Latah County,"Bovill, Idaho",46.859604,-116.393459,horses; barns; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-01-2007,,Latah County Historical Society Photograph Collection,scrapbooks,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/131,lchsphotos,131,cities1214,image,cities1214.jpg,https://objects.lib.uidaho.edu/cities/cities1214.jpg,https://objects.lib.uidaho.edu/cities/small/cities1214_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1214_th.jpg,
View of the Warren Cabin,1926,y,"Warren Cabin at the Meadow, surrounded by trees.",Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); meadows; trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2005,,Latah County Historical Society Photograph Collection,scrapbooks,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/132,lchsphotos,132,cities1215,image,cities1215.jpg,https://objects.lib.uidaho.edu/cities/cities1215.jpg,https://objects.lib.uidaho.edu/cities/small/cities1215_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1215_th.jpg,
Bushes Outside the Warren Cabin,1926,y,Warren Cabin surrounded by trees and bushes.,Latah County,"Bovill, Idaho",46.859604,-116.393459,cabins (houses); trees,"Latah County Historical Society, Moscow, ID, http://www.latahcountyhistoricalsociety.org/",02-05-2006,,Latah County Historical Society Photograph Collection,scrapbooks,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by Latah County Historical Society. For other uses beyond Fair Use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/lchsphotos/id/133,lchsphotos,133,cities1216,image,cities1216.jpg,https://objects.lib.uidaho.edu/cities/cities1216.jpg,https://objects.lib.uidaho.edu/cities/small/cities1216_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities1216_th.jpg,
