objectid,title,photographer,mine,depth,date,description,donor,subject,subject (lctgm),location,source,finding aid,digital collection,holding insititution,format original,format,type,identifier,date digital,language,rights,rightsstatement,digitization specifications,date created,date modified,cdm_url,cdmid,contentdm file name,contentdm file path,display_template,filename,object_location,image_small,image_thumb,errors
watkins60,Mountain Consolidated Mine 100 ft. level West sill floor  [no. 1227],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 level West sill floor.  Showing ore blast of level,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1227,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/60,60,64.jp2,/watkins/image/64.jp2,image,watkins60.jpg,https://objects.lib.uidaho.edu/watkins/watkins60.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins60_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins60_th.jpg,""
watkins61,Mountain Consolidated Mine 400 ft. level East sill floor  [no. 1228],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East sill floor.  Ore breast showing ore in foot wall,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1228,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/61,61,65.jp2,/watkins/image/65.jp2,image,watkins61.jpg,https://objects.lib.uidaho.edu/watkins/watkins61.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins61_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins61_th.jpg,""
watkins62,Mountain Consolidated Mine 400 ft. level East sill floor  [no. 1229],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East sill floor.  Ore breast showing miners drilling in ore.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1229,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/62,62,66.jp2,/watkins/image/66.jp2,image,watkins62.jpg,https://objects.lib.uidaho.edu/watkins/watkins62.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins62_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins62_th.jpg,""
watkins63,Mountain Consolidated Mine 300 ft. level East sill floor  [no. 1230],"Watkins, Carleton E.",Mountain Consolidated Mine,300,1890,Mt Con 300 level East sill floor.  Showing ore breast closely timbered.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1230,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/63,63,67.jp2,/watkins/image/67.jp2,image,watkins63.jpg,https://objects.lib.uidaho.edu/watkins/watkins63.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins63_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins63_th.jpg,""
watkins64,Mountain Consolidated Mine 300 ft. level East sill floor  [no. 1231],"Watkins, Carleton E.",Mountain Consolidated Mine,300,1890,Mt Con 300 level East sill floor.  Ore breast showing ore in foot wall.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1231,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/64,64,68.jp2,/watkins/image/68.jp2,image,watkins64.jpg,https://objects.lib.uidaho.edu/watkins/watkins64.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins64_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins64_th.jpg,""
watkins65,Mountain Consolidated Mine 100 ft. level West sill floor  [no. 1232],"Watkins, Carleton E.",Mountain Consolidated Mine,100,1890,Mt Con 100 level West sill floor.  Showing machine drilling ore breast.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1232,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/65,65,69.jp2,/watkins/image/69.jp2,image,watkins65.jpg,https://objects.lib.uidaho.edu/watkins/watkins65.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins65_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins65_th.jpg,""
watkins66,Anaconda Mine 1000 ft. level West [no. 1169],"Watkins, Carleton E.",Anaconda Mine,1000,1890,Anaconda Mine 1000 level West. Wealth of ore 75 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1169,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/66,66,7.jp2,/watkins/image/7.jp2,image,watkins66.jpg,https://objects.lib.uidaho.edu/watkins/watkins66.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins66_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins66_th.jpg,""
watkins67,Mountain Consolidated Mine 550 ft. level East sill floor [no. 1233],"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mt Con 550 level East sill floor.  Showing ore breast on hanging wall.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1233,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/67,67,70.jp2,/watkins/image/70.jp2,image,watkins67.jpg,https://objects.lib.uidaho.edu/watkins/watkins67.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins67_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins67_th.jpg,""
watkins68,Mountain Consolidated Mine 200 ft. level East sill floor [no. 1234],"Watkins, Carleton E.",Mountain Consolidated Mine,200,1890,Mt Con 200 level East sill floor.  Showing ore breast.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1234,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/68,68,71.jp2,/watkins/image/71.jp2,image,watkins68.jpg,https://objects.lib.uidaho.edu/watkins/watkins68.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins68_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins68_th.jpg,""
watkins69,Mountain Consolidated Mine 550 ft. level East sill floor,"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mountain Consolidated Mine 550 level East sill floor.  Showing drilling machine drilling ore breast . Ore 45 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1235,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/69,69,72.jp2,/watkins/image/72.jp2,image,watkins69.jpg,https://objects.lib.uidaho.edu/watkins/watkins69.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins69_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins69_th.jpg,""
watkins70,Mountain Consolidated Mine 400 ft. level East [no. 1236],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East.  Showing two sets of ore in face timbered close to breast.  Ore 25 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1236,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/70,70,73.jp2,/watkins/image/73.jp2,image,watkins70.jpg,https://objects.lib.uidaho.edu/watkins/watkins70.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins70_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins70_th.jpg,""
watkins71,Mountain Consolidated Mine 300 ft. level West [no. 1237],"Watkins, Carleton E.",Mountain Consolidated Mine,300,1890,Mt Con 300 level West.  Showing course of extraction of ore.  Ore 30 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1237,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/71,71,74.jp2,/watkins/image/74.jp2,image,watkins71.jpg,https://objects.lib.uidaho.edu/watkins/watkins71.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins71_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins71_th.jpg,""
watkins72,Mountain Consolidated Mine 400 ft. level East [no. 1238],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 400 level East.  Showing ore towards hanging wall.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1238,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/72,72,75.jp2,/watkins/image/75.jp2,image,watkins72.jpg,https://objects.lib.uidaho.edu/watkins/watkins72.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins72_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins72_th.jpg,""
watkins73,Mountain Consolidated Mine 400 ft. level East,"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Showing waste filling between timbers 25 ft. From ore breast.  Ore 25 ft. Mountain Consolidated Mine 400 ft. level East,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1239,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/73,73,76.jp2,/watkins/image/76.jp2,image,watkins73.jpg,https://objects.lib.uidaho.edu/watkins/watkins73.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins73_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins73_th.jpg,""
watkins74,Mountain Consolidated Mine 550 ft. level East [no. 1240],"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mt Con 550 level East.  Showing ore in breast.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1240,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/74,74,77.jp2,/watkins/image/77.jp2,image,watkins74.jpg,https://objects.lib.uidaho.edu/watkins/watkins74.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins74_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins74_th.jpg,""
watkins75,Mountain Consolidated Mine 400 ft. level East [no. 1241],"Watkins, Carleton E.",Mountain Consolidated Mine,400,1890,Mt Con 550 level East.  Showing drilling machine in operation.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1241,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/75,75,78.jp2,/watkins/image/78.jp2,image,watkins75.jpg,https://objects.lib.uidaho.edu/watkins/watkins75.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins75_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins75_th.jpg,""
watkins76,Mountain Consolidated Mine 550 ft. level East [no. 1242],"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mt Con 550 level East.  Showing ore after blasting.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1242,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/76,76,79.jp2,/watkins/image/79.jp2,image,watkins76.jpg,https://objects.lib.uidaho.edu/watkins/watkins76.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins76_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins76_th.jpg,""
watkins77,Anaconda Mine 1000 ft. level West [no. 1170],"Watkins, Carleton E.",Anaconda Mine,1000,1890,Anaconda Mine 1000 level West Ore 75 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1170,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/77,77,8.jp2,/watkins/image/8.jp2,image,watkins77.jpg,https://objects.lib.uidaho.edu/watkins/watkins77.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins77_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins77_th.jpg,""
watkins78,Mountain Consolidated Mine 550 ft. level [no. 1243],"Watkins, Carleton E.",Mountain Consolidated Mine,550,1890,Mt Con 550 level.  Pump station.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1243,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/78,78,80.jp2,/watkins/image/80.jp2,image,watkins78.jpg,https://objects.lib.uidaho.edu/watkins/watkins78.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins78_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins78_th.jpg,""
watkins79,Anaconda Mine 1000 ft. level West [no. 1171],"Watkins, Carleton E.",Anaconda Mine,1000,1890,Anaconda Mine 1000 level West Ore 75 ft.,"Conley, Cort","Watkins, Carleton E., 1829-1916; Anaconda Company; Butte (Mont.);",Photographic prints,United States;Montana;Silver Bow County;Butte;Anaconda Mine,"Carleton E. Watkins photographs, 1890, PG 89, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv969511,"Carleton Watkins Interior Views of Anaconda Mines (Butte, MT)",University of Idaho Library,Black and White Photograph,image/jpeg,Image;StillImage,89-1171,2011-03,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,Original is archival Tiff. Displayed is a reduced jpeg.,2011-04-07,2018-02-09,http://digital.lib.uidaho.edu:80/cdm/ref/collection/watkins/id/79,79,9.jp2,/watkins/image/9.jp2,image,watkins79.jpg,https://objects.lib.uidaho.edu/watkins/watkins79.jpg,https://objects.lib.uidaho.edu/watkins/small/watkins79_sm.jpg,https://objects.lib.uidaho.edu/watkins/thumbs/watkins79_th.jpg,""
