objectid,parentid,title,description,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_link,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript
sbw-gallery-338,sbw287,"Jerry Hughes, March 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/04/20/whitewater-on-the-selway-river/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/04/jerry-hughes-portrait.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/04/jerry-hughes-portrait.jpg,,,Selway-Podcast-ep5,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-338.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-338.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-338_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-338_th.jpg,
sbw-gallery-339,sbw286,"Crews crosscutting a tree on the Dan Ridge volunteer trip in August 2010, Trail 903, Clearwater NF, Powell District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/babette-eric-1.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-339.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-339.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-339_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-339_th.jpg,
sbw-gallery-340,sbw286,"Eric and and Intern Drew in 2010 working their way up Goat Ridge Trail 526, Nez Perce NF, Moose Creek District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-340.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-340.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-340_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-340_th.jpg,
sbw-gallery-341,sbw286,"Crews crosscutting a tree on the Dan Ridge volunteer trip in August 2010, Trail 903, Clearwater NF, Powell District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/eric-brad-packer.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-341.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-341.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-341_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-341_th.jpg,
sbw-gallery-342,sbw286,"Eric under-bucking a tree along the Selway River Trail 4, Nez Perce NF, Moose Crek District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/p5220050.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-342.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-342.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-342_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-342_th.jpg,
sbw-gallery-343,sbw286,"Crews clearing the trail on the Dan Ridge volunteer trip in August 2010, Trail 903, Clearwater NF, Powell District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/roll-em-1-b-18-39-42.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-343.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-343.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-343_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-343_th.jpg,
sbw-gallery-344,sbw286,"Crews on the Dan Ridge volunteer trip in August 2010, Trail 903, Clearwater NF, Powell District, Selway-Bitterroot Wilderness",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/roll-em-muscle-b-18-39-42.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-344.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-344.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-344_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-344_th.jpg,
sbw-gallery-345,sbw286,Elk skeleton 2009,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/bones2009.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-345.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-345.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-345_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-345_th.jpg,
sbw-gallery-346,sbw286,At Shearer G.S. 2011,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/eric.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-346.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-346.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-346_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-346_th.jpg,
sbw-gallery-347,sbw286,Leading interns 2011,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/eric2.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-347.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-347.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-347_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-347_th.jpg,
sbw-gallery-348,sbw286,Intern trip 2011,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/eric3.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-348.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-348.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-348_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-348_th.jpg,
sbw-gallery-349,sbw286,Bush plane trip 2010,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/eric2009.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-349.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-349.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-349_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-349_th.jpg,
sbw-gallery-350,sbw286,Trail crew 2010,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/ericbridge09.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-350.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-350.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-350_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-350_th.jpg,
sbw-gallery-351,sbw286,With interns 2011,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/31/communities-of-the-selway-bitterroot-wilderness-part-2/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/dscf0660.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/ericinterns.jpg,,,Selway-Podcast-ep4,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-351.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-351.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-351_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-351_th.jpg,
sbw-gallery-352,sbw285,The cover of Jean's book.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/book-cover.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-352.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-352.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-352_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-352_th.jpg,
sbw-gallery-353,sbw285,"Jean with her brother Jim who is trying out Jean's new fishing pole, across from the mouth of Bear Creek on the Selway River, 1939-40",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/fishing.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-353.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-353.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-353_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-353_th.jpg,
sbw-gallery-354,sbw285,"Jean Carroll,  February 2011",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-354.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-354.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-354_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-354_th.jpg,
sbw-gallery-355,sbw285,"Jean Renshaw sitting on the ranch porch, 1939-40",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jeanrenshaw.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-355.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-355.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-355_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-355_th.jpg,
sbw-gallery-356,sbw285,The construction of the barn Selway Lodge in the 1940s,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/lodge-construction.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-356.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-356.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-356_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-356_th.jpg,
sbw-gallery-357,sbw285,Hill Beachy's hotel in Lewiston: The Luna House around 1868,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/lunahouse.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-357.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-357.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-357_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-357_th.jpg,
sbw-gallery-358,sbw285,Lloyd Magruder,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2011/03/28/legends-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/jean-carroll.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2011/03/magruder.jpg,,,Selway-Podcast-ep3,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-358.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-358.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-358_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-358_th.jpg,
